block_num, xor_spent, pswap_gross_burn, pswap_reminted_lp, pswap_reminted_parliament, pswap_net_burn
102807, 9243274672540216546, 18887485109884532821995, 16951536773606478092273, 1888748510988453282199, 47199825289601447523
102859, 28837681528447824980, 58763525043948497955032, 52740322490468820863139, 5876352504394849795503, 146850049084827296390
103546, 9401738940804370308, 19086260870719623444720, 17129938217731732761259, 1908626087071962344472, 47696565915928338989
103970, 15285444944825011346, 31128474626196354975843, 27937837105485854787174, 3112847462619635497584, 77790058090864691085
109813, 286084356877890665, 563691473631806793084, 505913661276020228599, 56369147363180679308, 1408664992605885177
109972, 113400485626646644, 223528055240848754358, 200616653106716997885, 22352805524084875435, 558596610046881038
110526, 11499973341387774, 21730128984247673828, 19502812493491271508, 2173012898424767382, 54303592331634938
110800, 92422841879776598, 173833305678985359009, 156015565680195038695, 17383330567898535900, 434409430891784414
111049, 111334546172603102, 206303617738710670414, 185157703224110565407, 20630361773871067041, 515552740729037966
111112, 5921474453513483, 10934831074726884005, 9814021824398453121, 1093483107472688400, 27326142855742484
112846, 1009945772873966, 1843043523220981389, 1654133405134354017, 184304352322098138, 4605765764529234
114039, 1241225307752783, 2232407519236079989, 2003587980921901026, 223240751923607998, 5578786390570965
114103, 46864020851665175, 84295158894230515781, 75654989402730782143, 8429515889423051578, 210653602076682060
114675, 1045790251107831, 1845615718973391830, 1656441953394338140, 184561571897339183, 4612193681714507
117207, 20947647577390522699, 35070790719574652451389, 31463549469322081998848, 3507079071957465245138, 100162178295105207403
117259, 29125554248265110943, 48553278892437175306844, 43559282838676657203483, 4855327889243717530684, 138668164516800572677
117946, 11594470353790616712, 19432873269803890091296, 17434085656764941172065, 1943287326980389009129, 55500286058559910102
118370, 20914363966183254579, 34724697928232737437407, 31153054398126430995545, 3472469792823273743740, 99173737283032698122
118697, 589717901752877, 984814233113525541, 883520180352400757, 98481423311352554, 2812629449772230
121902, 37393965403593744, 61341170048582424007, 55031862662065430203, 6134117004858242400, 175190381658751404
123695, 33115136080006, 53485674181369347, 47984351677770421, 5348567418136934, 152755085461992
124012, 2554060054146036, 4176781243680700326, 3747174232080678213, 417678124368070032, 11928887231952081
124213, 221633039986926799, 362801508426514442588, 325485196475796873081, 36280150842651444258, 1036161108066125249
124372, 192724217629203943, 313516470073557912330, 281269420027672039699, 31351647007355791233, 895403038530081398
124926, 19262576731280922, 31546916833145074099, 28302127155355104357, 3154691683314507409, 90097994475462333
125200, 62592287161326362, 102799867686263154265, 92226284495524871269, 10279986768626315426, 293596422111967570
125449, 62855742377938505, 103022344000111452394, 92425877785635988846, 10302234400011145239, 294231814464318309
125512, 38925829987393346, 63764343508358123147, 57205798192462440032, 6376434350835812314, 182110965059870801
126589, 19789364867915, 34672028267092105, 31105802127652079, 3467202826709210, 99023312730816
127246, 569164552320917, 984105751037662721, 882884569908932884, 98410575103766272, 2810606024963565
127410, 2344607612482419, 4053207122878118172, 3636310451047366449, 405320712287811817, 11575959542939906
127780, 12091921152021025, 20926214987626499277, 18773828218859188067, 2092621498762649927, 59765270004661283
128439, 1512000000000000, 2582156100407413134, 2316565852543908248, 258215610040741313, 7374637822763573
128503, 93548586467938021, 159649814373647055439, 143228873066431213904, 15964981437364705543, 455959869851135992
129664, 3000000000000, 5129498175681932, 4600067280475272, 512949817568193, 16481077638467
131607, 24553300003837697836, 41470717457254022521470, 37190400296338463094961, 4147071745725402252147, 133245415190157174362
131659, 28192104030065039838, 47458096394840411380442, 42559803891639748000632, 4745809639484041138044, 152482863716622241766
132346, 15274794357310713642, 25543667616853733828381, 22907229051115409398752, 2554366761685373382838, 82071804052951046791
132770, 19664998350332355428, 32792206607105150164671, 29407624586566006300724, 3279220660710515016467, 105361359828628847480
133403, 291734197730957, 482916096203096909, 433072877165686667, 48291609620309690, 1551609417100552
133839, 267932009684142, 442841106465273184, 397134147343672942, 44284110646527318, 1422848475072924
136302, 3286315631022030, 5630306050515131153, 5049185272123312921, 563030605051513115, 18090173340305117
138095, 30000000000000, 50273648679060070, 45084754577948242, 5027364867906007, 161529233205821
138412, 35802391361085358, 60353848245467412596, 54124546506507984539, 6035384824546741259, 193916914412686798
138613, 89125007334270386, 150451415810009548495, 134922873830011032966, 15045141581000954849, 483400398997560680
138772, 65140583779331370, 110366401417862479384, 98975154028320639299, 11036640141786247938, 354607247755592147
138831, 32245392588297198, 54777064819845111045, 49123359628594437598, 5477706481984511104, 175998709266162343
139326, 13591549154677079, 24158485892995868546, 21665016088522085965, 2415848589299586854, 77621215174195727
139600, 72889680316169643, 130476872850033930847, 117009963372563378742, 13047687285003393084, 419222192467159021
139849, 17765096311968133, 32073389046552217090, 28762998342890423107, 3207338904655221709, 103051799006572274
139912, 46580742562209843, 84101387761572219449, 75421031226537065963, 8410138776157221944, 270217758877931542
140459, 14898900798898026, 26915889458700563156, 24137819759999701930, 2691588945870056315, 86480752830804911
141646, 6464684092182435, 12231068438014483202, 10968663171321694347, 1223106843801448320, 39298422891340535
142046, 15000000000000, 26981650449000030, 24196793361207389, 2698165044900003, 86692042892638
142180, 77183893754367628, 138888856621495375105, 124553721063020972954, 13888885662149537510, 446249896324864641
142185, 1978453916928037, 3560126846893639807, 3192675474645206561, 356012684689363980, 11438687559069266
142201, 8192243877050600, 14741519569720415859, 13220003110370862576, 1474151956972041585, 47364502377511698
142213, 7359457498405227, 13242956408984622241, 11876111149144092425, 1324295640898462224, 42549618942067592
142823, 22434737235674528, 40247400805117940660, 36093345825819302650, 4024740080511794066, 129314898786843944
142903, 52110314912238616, 93502981936502670013, 83852258661890419932, 9350298193650267001, 300425080961983080
143475, 151780977290117, 272101053987955449, 244016687902696603, 27210105398795544, 874260686463302
144064, 13132006862094213, 23523738969310464470, 21087385324258979664, 2352373896931046447, 83979748120438359
146007, 14685829927368212969, 26262093928014484940914, 23542128859890024735583, 2626209392801448494091, 93755675323011711240
146059, 24945040942983919688, 44552914911980006584414, 39938569514546237302466, 4455291491198000658441, 159053906235768623507
146746, 13043438583524883959, 23109650771716617538801, 20716184241289927460307, 2310965077171661753880, 82501453255028324614
147170, 23425297254425647772, 41603608279878734626032, 37294722570331694080813, 4160360827987873462603, 148524881559167082616
147497, 177063666350741, 313080239547905837, 280654519137929229, 31308023954790583, 1117696455186025
148239, 840725314534396, 1486002588104047857, 1332097300054111620, 148600258810404785, 5305029239531452
150702, 1835423494162469, 3241563325428321629, 2905834611813710357, 324156332542832162, 11572381071779110
152784, 28641710738712374, 50614715968122209362, 45372549835303792138, 5061471596812220936, 180694536006196288
152812, 31799779801620267, 56203605571373176832, 50382598142346056907, 5620360557137317683, 200646871889802242
153013, 74612621493972542, 132046756822751593004, 118370674218619210516, 13204675682275159300, 471406921857223188
153172, 20379612111088864, 36088705046599986589, 32350997864923625977, 3608870504659998658, 128836677016361954
153174, 23651054229824239, 41896014636942764343, 37556844400994602239, 4189601463694276434, 149568772253885670
153726, 4738283403416992, 8340960748141660555, 7477087443456628771, 834096074814166055, 29777229870865729
154000, 185264649550121539, 327208627518089966120, 293319629966041388328, 32720862751808996612, 1168134800239581180
154249, 6364099416438219, 11247940377758636715, 10082991192834174710, 1124794037775863671, 40155147148598334
154312, 21126222995791754, 37316977121082347262, 33452057800651848556, 3731697712108234726, 133221608322263980
154859, 22799407820232731, 40354752985706165996, 36175211218976578383, 4035475298570616599, 144066468158971014
155389, 91158497599552378, 161705525916207429001, 144957684597065825579, 16170552591620742900, 577288727520860522
155789, 309934133516293, 559375145510324264, 501440661689819979, 55937514551032426, 1996969269471859
155818, 21054275735761030, 37990903299581224344, 34056185444843596938, 3799090329958122434, 135627524779504972
155822, 30000000000000, 54132772486299183, 48526241239893176, 5413277248629918, 193253997776089
156046, 42704129462843348, 77801011969026368847, 69743161159394307825, 7780101196902636884, 277749612729424138
156210, 5495557161174322, 10000974811575997195, 8965173850341071165, 1000097481157599719, 35703480077326311
156437, 2400000000000000, 4360668822481708154, 3909034352537277640, 436066882248170815, 15567587696259699
156470, 6318078245992522, 11479210547723793912, 10290308711296040576, 1147921054772379391, 40980781655373945
156580, 12962802197861396, 23455153323318131384, 21025903093622072516, 2345515332331813138, 83734897364245730
156613, 450000000000000, 814179932933841139, 729855317279883212, 81417993293384113, 2906622360573814
157239, 2116074002773, 3838633763307113, 3441066464441395, 383863376330711, 13703922535007
157303, 22725712642228590, 41211274899192134373, 36943023157882805015, 4121127489919213437, 147124251390115921
158464, 2994454765158202, 5451050019920973552, 4884538744500646533, 545105001992097355, 21406273428229664
160407, 5673027807932828460, 10088756877487426922125, 9040262641480791104389, 1008875687748742692212, 39618548257893125524
160459, 13138960177503872072, 23344984944168873176673, 20918810693876234694040, 2334498494416887317667, 91675755875751164966
161146, 6300580921794827914, 11287029998645362974269, 10114002831976146336442, 1128702999864536297426, 44324166804680340401
161570, 13525854933920737209, 24196586048956989279970, 21681907450647036255070, 2419658604895698927997, 95019993414254096903
161927, 14607009741193898, 26095368295296446418, 23383354954471172631, 2609536829529644641, 102476511295629146
164245, 1507647357130440, 2704077312824598197, 2423050669934676180, 270407731282459819, 10618911607462198
165102, 1338578046400848, 2408289410261054307, 2158003116720853716, 240828941026105430, 9457352514095161
166433, 17083680938308, 31695381111228345, 28401375238481716, 3169538111122834, 124467761623795
167184, 75520368020186323, 140313913557642035723, 125731509463336971876, 14031391355764203572, 551012738540860275
167212, 15729422897073341, 29224571595172274333, 26187349543000805378, 2922457159517227433, 114764892654241522
167413, 74444086485907959, 137732933559354078913, 123418762973331087553, 13773293355935407891, 540877230087583469
167572, 44449358660679761, 81862452966801186189, 73354733817320439311, 8186245296680118618, 321473852800628260
167681, 499327510841139, 915909831663432930, 820722070588147335, 91590983166343293, 3596777908942302
168126, 15141862166078101, 27733042135423530226, 24850830265415369000, 2773304213542353022, 108907656465808204
168400, 83569479722715747, 153126175011788726480, 137212231021338559503, 15312617501178872648, 601326489271294329
168649, 44088336782394434, 80871204942304584930, 72466503226265696331, 8087120494230458493, 317581221808430106
168712, 15320761633272638, 28094801121758121333, 25174992725577165057, 2809480112175812133, 110328284005144143
169259, 5089257012518300, 9281615241101669397, 8317004813939696201, 928161524110166939, 36448903051806257
170173, 173223342109537, 314077137577605534, 281436042900577723, 31407713757760553, 1233380919267258
170189, 900000000000000, 1631820577856158974, 1462230360661301940, 163182057785615897, 6408159409241137
170218, 11033250992720021, 20003059093496829582, 17924201171086984574, 2000305909349682958, 78552013060162050
170222, 824105827981162, 1494086502860906131, 1338810574878080739, 149408650286090613, 5867277696734779
